0.000000000000000000e+00,0.000000000000000000e+00,8.065007443935529542e-19,1.389111172059370702e-06,9.080741470819553296e-01
0.000000000000000000e+00,7.543758579179504511e-18,2.733494001729934781e-06,6.061560265265457659e-01,1.774565978368139904e-07
8.128679028273329682e-19,2.032303067188970736e-06,4.576745003721149341e-01,1.269735205633026933e-08,0.000000000000000000e+00
8.749714806546495050e-07,5.848654588240751462e-01,1.227426710478563395e-08,0.000000000000000000e+00,0.000000000000000000e+00
8.645318651653516318e-01,1.651827716372872018e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
